Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
260,2319.23,2700.00,1.50,2,13,0.04,LOS,95.11,0.34,-75.23,-47.45,28.10,56.75,0,6,-105.32,7,-109.40,0,-113.15,14,-115.38,19,-118.86,28,-120.35,3001.36,5300.00,1.50,0,14,0.01,LOS,117.28,-3.68,-93.38,-65.60,21.62,52.93,0,16,-100.65,22,-109.06,17,-109.92,9,-114.26,30,-117.24,15,-119.90,4055.22,2500.00,1.50,0,26,0.05,NLOS,120.74,-1.66,-98.86,-71.08,8.47,55.68,0,13,-108.14,14,-113.18,20,-113.43,32,-113.98,19,-114.16,21,-114.30,7600.00,4225.47,1.50,1,54,0.04,NLOS,124.68,-5.28,-99.18,-71.40,5.51,25.75,0,53,-106.97,60,-110.65,66,-112.62,68,-114.42,67,-116.54,48,-116.92,3676.86,2700.00,1.50,0,19,0.06,NLOS,118.86,-8.03,-90.61,-62.83,14.65,38.58,0,20,-108.65,27,-112.31,13,-113.07,26,-114.10,21,-120.18,14,-121.34
261,2303.47,2700.00,1.50,2,13,0.04,LOS,95.68,-2.56,-72.90,-45.12,25.34,56.75,0,6,-98.53,7,-112.18,1,-114.06,0,-117.01,14,-119.92,20,-120.57,3016.06,5300.00,1.50,0,14,0.01,LOS,117.30,-8.95,-88.14,-60.35,25.78,52.93,0,16,-90.85,23,-99.38,22,-104.80,24,-112.36,10,-115.14,4,-115.19,4070.69,2500.00,1.50,0,26,0.05,NLOS,120.41,-2.01,-98.18,-70.40,7.46,55.68,0,20,-107.02,32,-113.83,19,-118.46,33,-119.47,6,-121.02,13,-121.04,7600.00,4232.62,1.50,1,54,0.04,NLOS,124.51,-5.28,-99.01,-71.23,5.78,25.75,0,53,-107.12,60,-110.71,66,-112.66,68,-114.36,67,-116.51,48,-116.87,3687.58,2700.00,1.50,0,19,0.05,NLOS,119.13,-8.03,-90.88,-63.10,14.40,38.58,0,20,-108.74,27,-112.23,13,-113.26,26,-113.80,21,-120.20,14,-121.44
262,2287.71,2700.00,1.50,2,13,0.04,LOS,96.23,-2.56,-73.45,-45.67,24.37,56.75,0,6,-98.08,7,-111.99,1,-113.92,0,-116.76,14,-120.02,8,-120.63,3030.76,5300.00,1.50,0,14,0.01,LOS,117.33,-8.95,-88.16,-60.38,25.83,52.93,0,16,-91.58,23,-99.16,22,-104.43,24,-112.31,4,-115.30,10,-115.33,4086.15,2500.00,1.50,0,26,0.05,NLOS,120.09,-2.01,-97.86,-70.08,7.86,55.68,0,20,-107.18,32,-113.55,19,-118.90,33,-119.31,6,-121.15,13,-121.23,7600.00,4239.77,1.50,1,60,0.04,NLOS,121.85,-6.01,-95.62,-67.84,9.22,25.75,1,54,-107.55,61,-109.55,59,-116.65,69,-118.09,68,-118.79,58,-120.29,3698.29,2700.00,1.50,0,19,0.05,NLOS,119.40,-8.03,-91.16,-63.38,14.14,38.58,0,20,-108.84,27,-112.16,13,-113.45,26,-113.49,21,-120.21,14,-121.53
263,2271.94,2700.00,1.50,2,13,0.04,LOS,96.77,1.65,-78.20,-50.42,15.97,56.75,0,6,-94.34,7,-110.37,0,-110.58,19,-115.32,20,-119.72,15,-122.19,3045.47,5300.00,1.50,0,14,0.01,LOS,117.35,1.92,-99.05,-71.27,6.93,52.93,0,16,-100.81,22,-103.20,21,-106.95,25,-113.03,15,-114.60,17,-115.95,4101.62,2500.00,1.50,0,26,0.05,NLOS,119.79,-5.94,-93.63,-65.85,9.06,55.68,0,19,-103.37,27,-114.12,20,-118.05,32,-118.75,41,-122.26,37,-123.44,7600.00,4246.93,1.50,1,60,0.04,NLOS,121.93,-6.01,-95.70,-67.92,9.02,25.75,0,54,-107.38,61,-109.43,59,-116.75,69,-118.05,68,-118.74,58,-120.36,3709.01,2700.00,1.50,0,20,0.03,NLOS,128.29,-6.04,-102.03,-74.25,2.28,38.58,1,19,-106.98,26,-109.27,13,-114.05,22,-117.87,34,-120.71,15,-122.55
264,2256.18,2700.00,1.50,2,13,0.04,LOS,97.29,1.65,-78.73,-50.94,15.01,56.75,0,6,-93.89,7,-110.19,0,-110.32,19,-115.52,20,-119.90,15,-122.23,3060.17,5300.00,1.50,0,14,0.01,LOS,117.38,1.92,-99.08,-71.30,6.86,52.93,0,16,-101.50,22,-102.81,21,-106.87,25,-113.01,15,-114.72,17,-116.02,4117.09,2500.00,1.50,0,26,0.05,NLOS,119.51,-5.94,-93.36,-65.57,9.69,55.68,0,19,-103.79,27,-114.10,20,-118.22,32,-118.46,41,-122.20,37,-123.43,7600.00,4254.08,1.50,1,60,0.04,NLOS,122.01,-6.01,-95.78,-68.00,8.81,25.75,0,54,-107.20,61,-109.30,59,-116.86,69,-118.00,68,-118.69,62,-120.38,3719.72,2700.00,1.50,0,20,0.03,NLOS,128.40,-6.04,-102.14,-74.36,2.24,38.58,0,19,-107.27,26,-108.95,13,-114.24,22,-117.88,34,-120.64,15,-122.59
265,2240.42,2700.00,1.50,2,13,0.03,LOS,97.80,1.63,-79.21,-51.43,15.77,56.75,0,7,-97.00,6,-99.49,19,-115.78,20,-118.46,8,-123.55,2,-123.56,3074.87,5300.00,1.50,0,14,0.01,LOS,117.41,0.84,-98.03,-70.25,9.09,52.93,0,22,-97.81,15,-107.49,29,-111.58,16,-112.84,30,-116.89,10,-117.24,4132.56,2500.00,1.50,0,20,0.02,NLOS,136.72,-18.00,-98.50,-70.72,2.03,55.68,1,26,-101.52,19,-107.75,32,-111.56,39,-114.42,33,-117.75,6,-122.63,7600.00,4261.23,1.50,1,60,0.04,NLOS,122.09,-6.01,-95.87,-68.09,8.59,25.75,0,54,-107.03,61,-109.18,59,-116.96,69,-117.96,68,-118.63,62,-120.31,3730.44,2700.00,1.50,0,20,0.03,NLOS,128.50,-6.04,-102.25,-74.47,2.18,38.58,0,19,-107.57,26,-108.63,13,-114.42,22,-117.88,34,-120.58,15,-122.63
266,2224.66,2700.00,1.50,2,13,0.03,LOS,98.30,1.63,-79.70,-51.92,15.02,56.75,0,7,-96.83,6,-99.05,19,-115.98,20,-118.64,2,-123.50,8,-123.52,3089.58,5300.00,1.50,0,14,0.01,LOS,117.45,0.84,-98.07,-70.28,9.17,52.93,0,22,-97.42,15,-107.62,29,-111.37,16,-113.48,30,-116.77,10,-117.42,4148.03,2500.00,1.50,0,20,0.02,NLOS,136.89,-18.00,-98.67,-70.89,1.75,55.68,0,26,-101.29,19,-108.16,32,-111.26,39,-114.26,33,-117.58,6,-122.75,7600.00,4268.38,1.50,1,60,0.04,NLOS,122.18,-0.10,-101.87,-74.08,1.87,25.75,0,54,-105.80,61,-110.49,53,-114.81,59,-116.63,46,-116.99,55,-118.83,3741.16,2700.00,1.50,0,19,0.05,NLOS,120.56,0.58,-100.93,-73.14,4.95,38.58,1,21,-109.10,20,-109.29,26,-109.80,7,-113.91,13,-116.85,14,-121.08
267,2208.89,2700.00,1.50,2,13,0.03,LOS,98.78,8.26,-86.82,-59.04,12.10,56.75,0,7,-100.07,6,-105.83,26,-114.61,8,-116.20,27,-120.71,20,-121.01,3104.28,5300.00,1.50,0,14,0.01,LOS,117.48,-3.39,-93.87,-66.08,13.10,52.93,0,23,-92.31,16,-99.05,22,-101.23,17,-106.58,21,-108.11,24,-113.96,4163.49,2500.00,1.50,0,26,0.06,NLOS,118.82,3.48,-102.08,-74.30,3.26,55.68,1,19,-106.33,33,-113.71,40,-120.19,20,-122.50,14,-122.80,32,-126.22,7600.00,4275.54,1.50,1,60,0.04,NLOS,122.28,-0.10,-101.96,-74.18,1.66,25.75,0,54,-105.63,61,-110.36,53,-114.97,59,-116.73,46,-117.04,55,-118.74,3751.87,2700.00,1.50,0,19,0.05,NLOS,120.86,0.58,-101.22,-73.44,4.58,38.58,0,21,-109.12,20,-109.40,26,-109.46,7,-114.01,13,-117.03,14,-121.18
268,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3118.99,5300.00,1.50,0,14,0.01,LOS,117.51,-3.39,-93.90,-66.12,13.03,52.93,0,23,-92.10,16,-99.66,22,-100.83,17,-106.66,21,-108.04,24,-113.92,4178.96,2500.00,1.50,0,26,0.06,NLOS,118.65,3.48,-101.91,-74.13,3.71,55.68,0,19,-106.71,33,-113.54,40,-120.09,20,-122.67,14,-122.90,32,-125.91,7600.00,4282.69,1.50,1,60,0.04,NLOS,122.37,-0.10,-102.06,-74.27,1.44,25.75,0,54,-105.46,61,-110.24,53,-115.12,59,-116.83,46,-117.10,55,-118.64,3762.59,2700.00,1.50,0,19,0.05,NLOS,121.16,0.58,-101.52,-73.74,4.19,38.58,0,26,-109.12,21,-109.14,20,-109.52,7,-114.10,13,-117.21,14,-121.27
269,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3133.69,5300.00,1.50,0,14,0.01,LOS,117.55,-0.50,-96.83,-69.05,9.17,52.93,0,23,-96.99,16,-100.48,15,-106.45,22,-111.77,3,-114.72,29,-117.89,4194.43,2500.00,1.50,0,26,0.06,NLOS,118.51,0.19,-98.48,-70.70,4.91,55.68,0,20,-105.77,19,-107.80,32,-118.98,13,-121.52,27,-122.46,39,-123.13,7600.00,4289.84,1.50,1,60,0.04,NLOS,122.47,-0.10,-102.16,-74.38,1.22,25.75,0,54,-105.29,61,-110.11,53,-115.27,59,-116.94,46,-117.15,55,-118.54,3773.30,2700.00,1.50,0,19,0.05,NLOS,121.46,0.38,-101.63,-73.85,0.38,38.58,0,33,-103.70,26,-105.08,20,-107.50,6,-109.69,27,-118.55,13,-120.22
270,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3148.39,5300.00,1.50,0,14,0.01,LOS,117.59,-0.50,-96.87,-69.09,9.26,52.93,0,23,-96.79,16,-101.05,15,-106.60,22,-111.36,3,-114.86,29,-117.67,4209.90,2500.00,1.50,0,26,0.06,NLOS,118.40,0.19,-98.37,-70.59,5.24,55.68,0,20,-105.94,19,-108.17,32,-118.66,13,-121.69,27,-122.45,39,-122.96,7600.00,4297.00,1.50,1,60,0.04,NLOS,122.58,1.46,-103.82,-76.04,0.23,25.75,0,54,-105.34,61,-113.19,47,-117.24,66,-117.58,59,-118.56,52,-118.90,3784.02,2700.00,1.50,0,19,0.05,NLOS,121.77,0.38,-101.93,-74.15,-0.05,38.58,0,33,-103.58,26,-104.72,20,-107.62,6,-109.79,27,-118.48,13,-120.40
271,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3163.10,5300.00,1.50,0,14,0.01,LOS,117.62,2.69,-100.10,-72.32,5.98,52.93,0,22,-101.01,23,-105.26,15,-107.78,16,-108.13,21,-111.59,9,-114.49,4225.36,2500.00,1.50,0,26,0.06,NLOS,118.32,-1.59,-96.51,-68.73,8.65,55.68,0,33,-107.98,32,-111.32,19,-114.92,27,-116.90,39,-119.14,20,-119.47,7595.85,4300.00,1.50,2,60,0.04,NLOS,122.77,1.46,-104.01,-76.23,-0.10,25.75,0,54,-105.14,61,-113.18,47,-117.18,66,-117.65,59,-118.63,52,-118.92,3794.74,2700.00,1.50,0,19,0.04,NLOS,122.07,0.38,-102.23,-74.45,-0.50,38.58,0,33,-103.46,26,-104.36,20,-107.75,6,-109.89,27,-118.41,13,-120.57
272,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3177.80,5300.00,1.50,0,14,0.01,LOS,117.66,2.69,-100.14,-72.36,6.03,52.93,0,22,-100.60,23,-105.07,15,-107.92,16,-108.67,21,-111.53,9,-114.69,4240.83,2500.00,1.50,0,26,0.06,NLOS,118.28,-1.59,-96.47,-68.69,8.55,55.68,0,33,-107.81,32,-110.99,19,-115.27,27,-116.90,39,-118.98,20,-119.64,7588.70,4300.00,1.50,2,60,0.04,NLOS,123.03,1.46,-104.27,-76.48,-0.51,25.75,0,54,-104.92,61,-113.25,47,-117.07,66,-117.73,59,-118.67,52,-118.90,3805.45,2700.00,1.50,0,19,0.04,NLOS,122.38,-4.76,-97.40,-69.62,4.44,38.58,0,26,-104.17,20,-106.62,32,-106.75,21,-112.57,33,-114.26,27,-114.50
273,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3192.51,5300.00,1.50,0,14,0.01,LOS,117.70,-2.32,-95.17,-67.39,18.89,52.93,0,22,-93.34,16,-99.39,23,-105.95,2,-110.98,15,-116.40,24,-117.15,4256.30,2500.00,1.50,0,26,0.06,NLOS,118.28,-3.41,-94.65,-66.87,13.82,55.68,0,32,-111.01,19,-116.33,27,-117.97,28,-118.91,34,-118.99,33,-119.41,7581.54,4300.00,1.50,2,60,0.04,NLOS,123.28,1.46,-104.52,-76.74,-0.92,25.75,0,54,-104.70,61,-113.33,47,-116.97,66,-117.82,59,-118.71,52,-118.89,3816.17,2700.00,1.50,0,19,0.04,NLOS,122.68,-4.76,-97.71,-69.92,3.96,38.58,0,26,-103.80,32,-106.61,20,-106.75,21,-112.60,33,-114.14,27,-114.44
274,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4271.77,2500.00,1.50,0,26,0.06,NLOS,118.31,-3.41,-94.68,-66.90,13.63,55.68,0,32,-110.66,19,-116.67,27,-117.97,28,-118.91,34,-118.93,33,-119.23,7574.39,4300.00,1.50,2,53,0.03,NLOS,130.30,-12.96,-97.12,-69.34,6.23,25.75,1,54,-104.37,61,-110.67,60,-111.65,66,-115.92,59,-117.67,55,-117.89,3826.88,2700.00,1.50,0,19,0.04,NLOS,122.98,-4.76,-98.01,-70.23,3.45,38.58,0,26,-103.41,32,-106.46,20,-106.89,21,-112.62,33,-114.01,27,-114.37
275,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4287.24,2500.00,1.50,0,26,0.06,NLOS,118.38,0.97,-99.14,-71.35,7.38,55.68,0,20,-110.61,19,-111.10,39,-111.77,13,-112.73,33,-114.62,34,-115.40,7567.24,4300.00,1.50,2,53,0.03,NLOS,130.21,-12.96,-97.04,-69.25,6.17,25.75,0,54,-104.14,61,-110.74,60,-111.89,66,-116.00,59,-117.71,55,-117.87,3837.60,2700.00,1.50,0,19,0.04,NLOS,123.28,1.09,-104.15,-76.37,-1.80,38.58,0,26,-105.74,13,-107.88,20,-109.90,6,-116.56,14,-118.14,32,-119.42
276,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4302.70,2500.00,1.50,0,26,0.06,NLOS,118.48,0.97,-99.24,-71.46,7.41,55.68,0,20,-110.78,19,-111.42,39,-111.60,13,-112.90,33,-114.45,34,-115.34,7560.08,4300.00,1.50,2,53,0.03,NLOS,130.13,-12.96,-96.95,-69.17,6.10,25.75,0,54,-103.92,61,-110.82,60,-112.14,66,-116.08,59,-117.75,55,-117.84,3848.32,2700.00,1.50,0,19,0.04,NLOS,123.59,1.09,-104.45,-76.67,-2.22,38.58,0,26,-105.34,13,-108.04,20,-110.04,6,-116.65,14,-118.23,32,-119.27
277,2200.00,2700.00,1.50,3,13,0.03,LOS,99.04,8.26,-87.08,-59.30,11.72,0.00,0,7,-99.99,6,-105.59,26,-114.69,8,-116.19,27,-120.77,2,-120.99,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4318.17,2500.00,1.50,0,26,0.06,NLOS,118.62,14.22,-112.62,-84.84,-3.31,55.68,0,39,-112.00,32,-112.92,13,-117.20,19,-117.37,33,-117.64,27,-118.74,7552.93,4300.00,1.50,2,53,0.03,NLOS,130.05,-12.96,-96.87,-69.09,6.03,25.75,0,54,-103.70,61,-110.90,60,-112.38,66,-116.16,59,-117.80,55,-117.81,3859.03,2700.00,1.50,0,19,0.04,NLOS,123.89,1.09,-104.75,-76.97,-2.66,38.58,0,26,-104.93,13,-108.20,20,-110.19,6,-116.75,14,-118.32,32,-119.12
278,2200.00,2692.12,1.50,3,13,0.03,LOS,99.10,8.26,-87.14,-59.36,11.75,28.37,0,7,-100.20,6,-105.28,26,-114.69,8,-116.28,27,-120.79,2,-121.05,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4333.64,2500.00,1.50,0,26,0.06,NLOS,118.79,14.22,-112.79,-85.01,-3.61,55.68,0,39,-111.83,32,-112.54,13,-117.36,33,-117.47,19,-117.68,27,-118.75,7545.78,4300.00,1.50,2,54,0.05,NLOS,121.21,-5.56,-95.44,-67.66,5.00,25.75,1,60,-101.16,61,-109.56,59,-111.88,55,-120.12,53,-120.14,58,-120.26,3869.75,2700.00,1.50,0,26,0.05,NLOS,121.43,0.88,-102.08,-74.30,0.63,38.58,1,20,-108.26,19,-108.52,32,-110.34,27,-110.34,14,-111.00,28,-111.19
279,2200.00,2676.36,1.50,3,13,0.03,LOS,99.23,-0.05,-78.96,-51.18,27.36,56.75,0,6,-108.63,1,-110.99,7,-113.85,0,-114.02,14,-114.35,19,-121.97,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4349.11,2500.00,1.50,0,26,0.06,NLOS,118.99,1.30,-100.07,-72.28,9.30,55.68,0,19,-113.71,33,-114.40,39,-115.59,34,-117.37,20,-118.76,27,-120.28,7538.62,4300.00,1.50,2,54,0.05,NLOS,120.99,-5.56,-95.21,-67.43,5.44,25.75,0,60,-101.39,61,-109.64,59,-111.92,53,-120.06,55,-120.10,58,-120.27,3880.46,2700.00,1.50,0,26,0.05,NLOS,121.00,0.88,-101.65,-73.87,1.13,38.58,0,20,-108.41,19,-108.82,32,-110.19,27,-110.28,14,-111.09,28,-111.18
280,2200.00,2660.59,1.50,3,13,0.03,LOS,99.37,-0.05,-79.10,-51.32,26.93,56.75,0,6,-107.99,1,-111.13,0,-114.06,7,-114.25,14,-114.55,19,-121.93,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4364.57,2500.00,1.50,0,26,0.05,NLOS,119.21,1.30,-100.29,-72.51,9.12,55.68,0,19,-114.01,33,-114.23,39,-115.42,34,-117.32,20,-118.93,27,-120.30,7531.47,4300.00,1.50,2,54,0.05,NLOS,120.76,-5.56,-94.99,-67.21,5.87,25.75,0,60,-101.62,61,-109.72,59,-111.96,53,-119.98,55,-120.07,58,-120.29,3891.18,2700.00,1.50,0,26,0.05,NLOS,120.56,0.88,-101.22,-73.43,1.63,38.58,0,20,-108.56,19,-109.11,32,-110.03,27,-110.23,28,-111.16,14,-111.18
281,2200.00,2644.83,1.50,3,13,0.03,LOS,99.52,-2.35,-76.95,-49.17,12.40,56.75,0,6,-89.54,7,-103.67,14,-113.40,20,-117.26,0,-117.31,8,-122.12,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4380.04,2500.00,1.50,0,26,0.05,NLOS,119.46,-0.99,-98.25,-70.47,12.40,55.68,0,33,-115.17,19,-117.98,20,-118.63,27,-118.72,15,-119.26,32,-121.73,7524.32,4300.00,1.50,2,54,0.05,NLOS,120.53,-5.56,-94.76,-66.98,6.29,25.75,0,60,-101.85,61,-109.80,59,-112.01,53,-119.91,55,-120.05,58,-120.30,3901.90,2700.00,1.50,0,26,0.05,NLOS,120.11,-5.68,-94.21,-66.43,10.33,38.58,0,19,-106.17,27,-113.94,32,-114.14,39,-118.30,33,-119.32,20,-119.92
282,2200.00,2629.07,1.50,3,13,0.03,LOS,99.67,-2.35,-77.11,-49.33,11.62,56.75,0,6,-88.89,7,-104.05,14,-113.60,20,-117.34,0,-117.37,8,-122.29,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4395.51,2500.00,1.50,0,26,0.05,NLOS,119.74,-0.99,-98.53,-70.74,12.11,55.68,0,33,-115.00,19,-118.27,27,-118.75,20,-118.80,15,-119.32,32,-121.31,7517.17,4300.00,1.50,2,60,0.04,NLOS,125.41,-16.22,-88.97,-61.19,13.10,25.75,1,54,-103.47,53,-110.50,61,-112.98,41,-117.50,52,-117.65,68,-117.83,3912.61,2700.00,1.50,0,26,0.05,NLOS,119.65,-5.68,-93.75,-65.97,10.96,38.58,0,19,-106.46,27,-113.88,32,-113.99,39,-118.20,33,-119.19,20,-120.07
283,2200.00,2613.30,1.50,3,13,0.03,LOS,99.84,-5.47,-74.15,-46.37,23.60,56.75,0,6,-98.16,14,-112.19,7,-112.32,8,-118.11,0,-118.69,1,-119.53,3200.00,5300.00,1.50,3,14,0.01,LOS,117.72,-2.32,-95.19,-67.41,18.91,0.00,0,22,-93.13,16,-99.65,23,-105.85,2,-111.04,15,-116.48,24,-117.14,4400.00,2510.98,1.50,1,26,0.05,NLOS,119.36,3.84,-102.98,-75.19,5.23,55.68,0,32,-113.28,33,-113.41,27,-116.75,20,-118.46,19,-119.95,21,-121.04,7510.01,4300.00,1.50,2,60,0.04,NLOS,125.63,-16.22,-89.20,-61.41,12.71,25.75,0,54,-103.25,53,-110.42,61,-113.06,41,-117.44,52,-117.64,68,-117.88,3923.33,2700.00,1.50,0,26,0.05,NLOS,119.19,-5.68,-93.29,-65.50,11.59,38.58,0,19,-106.75,27,-113.83,32,-113.83,39,-118.10,33,-119.05,20,-120.22
284,2200.00,2597.54,1.50,3,13,0.03,LOS,100.02,-5.47,-74.33,-46.55,22.84,56.75,0,6,-97.50,14,-112.39,7,-112.69,8,-118.28,0,-118.75,1,-119.66,3200.00,5292.65,1.50,3,14,0.01,LOS,117.65,-2.32,-95.12,-67.33,18.90,26.47,0,22,-92.92,16,-99.73,23,-106.03,2,-111.02,15,-116.36,24,-117.22,4400.00,2526.45,1.50,1,26,0.06,NLOS,118.68,3.84,-102.30,-74.52,5.81,55.68,0,33,-113.20,32,-113.36,27,-116.53,20,-118.32,19,-119.99,21,-120.92,7502.86,4300.00,1.50,2,60,0.03,NLOS,125.85,-16.22,-89.42,-61.64,12.32,25.75,0,54,-103.02,53,-110.35,61,-113.14,41,-117.37,52,-117.62,68,-117.93,3934.04,2700.00,1.50,0,26,0.06,NLOS,118.71,1.19,-99.68,-71.90,-2.04,38.58,0,19,-100.62,20,-100.96,13,-112.21,32,-114.25,7,-120.31,34,-121.81
285,2200.00,2581.78,1.50,3,13,0.03,LOS,100.20,1.21,-81.20,-53.42,10.28,56.75,0,6,-91.69,7,-104.91,0,-117.54,1,-118.55,14,-121.88,28,-122.57,3200.00,5277.94,1.50,3,14,0.01,LOS,117.50,0.04,-97.33,-69.54,10.26,52.93,0,16,-100.00,23,-102.71,9,-106.78,15,-108.63,29,-111.48,17,-114.59,4400.00,2541.91,1.50,1,26,0.06,NLOS,117.99,6.38,-104.14,-76.36,-1.48,55.68,0,32,-103.52,20,-113.87,33,-115.22,34,-115.94,19,-118.49,45,-119.35,7495.71,4300.00,1.50,2,60,0.03,NLOS,126.07,-16.22,-89.63,-61.85,11.93,25.75,0,54,-102.79,53,-110.28,61,-113.22,41,-117.30,52,-117.61,46,-117.90,3944.76,2700.00,1.50,0,26,0.06,NLOS,118.22,1.19,-99.19,-71.41,-1.34,38.58,0,19,-100.90,20,-101.12,13,-112.36,32,-114.10,7,-120.40,34,-121.75
