Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
248,7200.00,4746.66,1.50,1,54,0.14,NLOS,108.43,3.86,-92.07,-64.29,9.94,33.51,0,61,-103.13,48,-110.37,67,-113.43,42,-116.86,55,-117.37,60,-118.00,7807.22,3500.00,1.50,0,60,0.03,LOS,101.77,0.08,-81.63,-53.85,12.00,26.00,0,59,-93.75,52,-109.61,47,-112.19,53,-113.24,54,-113.68,66,-118.30,3800.00,5900.00,1.50,0,23,0.07,NLOS,116.53,0.39,-96.70,-68.92,3.50,0.00,0,30,-101.71,29,-107.85,22,-110.30,31,-116.38,35,-118.62,11,-118.96,6000.00,6464.29,1.50,3,43,0.07,NLOS,116.40,0.64,-96.82,-69.04,11.76,36.73,0,44,-112.07,56,-115.65,37,-116.98,50,-117.57,42,-117.84,49,-118.47,4800.00,3770.24,1.50,1,34,0.04,LOS,93.66,5.45,-78.89,-51.11,16.73,50.53,0,33,-95.86,32,-108.17,27,-111.57,28,-114.18,41,-117.60,42,-117.95
249,7200.00,4755.97,1.50,1,54,0.13,NLOS,109.22,3.86,-92.86,-65.08,9.10,33.51,0,61,-103.07,48,-110.30,67,-113.44,42,-116.82,55,-117.14,60,-118.10,7821.67,3500.00,1.50,0,60,0.03,LOS,101.66,0.08,-81.52,-53.74,11.61,52.00,0,59,-93.24,52,-109.79,47,-112.34,53,-113.63,54,-113.77,66,-118.05,3800.00,5900.00,1.50,0,23,0.07,NLOS,116.53,0.39,-96.70,-68.92,3.50,0.00,0,30,-101.71,29,-107.85,22,-110.30,31,-116.38,35,-118.62,11,-118.96,6000.00,6454.09,1.50,3,43,0.07,NLOS,116.09,0.64,-96.51,-68.73,12.16,36.73,0,44,-112.29,56,-115.64,37,-117.02,42,-117.68,50,-117.72,49,-118.30,4800.00,3784.27,1.50,1,34,0.05,LOS,93.14,5.45,-78.37,-50.59,17.62,50.53,0,33,-96.26,32,-108.34,27,-111.63,28,-113.97,41,-117.48,42,-117.84
250,7200.00,4765.28,1.50,1,54,0.12,NLOS,109.97,-3.62,-86.13,-58.35,14.35,33.51,0,47,-106.33,60,-106.41,53,-106.94,55,-107.47,40,-114.50,48,-115.22,7836.11,3500.00,1.50,0,60,0.03,LOS,101.56,3.46,-84.81,-57.03,12.82,52.00,0,59,-97.90,52,-112.39,53,-113.31,54,-114.63,58,-115.48,40,-118.73,3803.90,5900.00,1.50,0,23,0.07,NLOS,116.74,0.39,-96.92,-69.14,3.22,14.03,0,30,-101.63,29,-107.78,22,-110.33,31,-116.36,35,-118.58,11,-118.99,6000.00,6443.88,1.50,3,43,0.07,NLOS,115.78,3.48,-99.04,-71.26,-1.41,36.73,0,50,-98.36,49,-107.76,44,-114.23,56,-115.30,37,-115.91,35,-116.20,4800.00,3798.31,1.50,1,34,0.05,LOS,92.61,-8.94,-63.45,-35.67,38.95,50.53,0,27,-107.08,41,-109.30,35,-109.51,28,-111.04,33,-112.51,39,-113.19
251,7200.00,4774.59,1.50,1,54,0.12,NLOS,110.70,-3.62,-86.86,-59.08,13.65,33.51,0,47,-106.44,60,-106.51,53,-107.08,55,-107.23,40,-114.55,48,-115.15,7850.55,3500.00,1.50,0,60,0.03,LOS,101.47,3.46,-84.72,-56.93,12.46,52.00,0,59,-97.41,52,-112.57,53,-113.68,54,-114.73,58,-115.45,40,-118.84,3811.69,5900.00,1.50,0,23,0.06,NLOS,117.16,0.39,-97.34,-69.56,2.66,28.05,0,30,-101.46,29,-107.64,22,-110.37,31,-116.33,35,-118.51,11,-119.05,6000.00,6433.68,1.50,3,43,0.07,NLOS,115.49,3.48,-98.75,-70.97,-1.00,36.73,0,50,-98.51,49,-107.59,44,-114.44,56,-115.29,37,-115.95,35,-116.12,4800.00,3812.35,1.50,1,34,0.05,LOS,92.07,-8.94,-62.91,-35.13,39.46,50.53,0,27,-107.16,41,-109.18,35,-109.32,28,-110.84,33,-112.90,39,-113.32
252,7200.00,4783.89,1.50,1,54,0.11,NLOS,111.40,-3.62,-87.56,-59.77,12.99,33.51,0,47,-106.55,60,-106.60,55,-106.99,53,-107.23,40,-114.60,48,-115.09,7865.00,3500.00,1.50,0,60,0.03,LOS,101.39,1.21,-82.38,-54.59,7.60,52.00,0,59,-90.11,53,-108.27,54,-109.54,65,-114.24,52,-114.62,66,-118.99,3819.48,5900.00,1.50,0,23,0.06,NLOS,117.58,-7.01,-90.35,-62.56,11.52,28.05,0,29,-103.68,24,-111.34,30,-111.94,18,-113.11,22,-113.77,17,-116.50,6000.00,6423.48,1.50,3,43,0.08,NLOS,115.21,3.48,-98.47,-70.69,-0.61,36.73,0,50,-98.66,49,-107.41,44,-114.65,56,-115.27,37,-116.00,35,-116.04,4800.00,3826.38,1.50,1,34,0.05,LOS,91.52,1.52,-72.82,-45.04,28.24,50.53,0,27,-102.58,26,-103.49,40,-108.44,29,-111.99,33,-112.31,36,-117.10
253,7200.00,4793.20,1.50,1,54,0.10,NLOS,112.07,-5.00,-86.84,-59.06,15.00,33.51,0,48,-104.71,61,-106.11,49,-112.65,62,-114.90,60,-116.81,55,-117.05,7879.44,3500.00,1.50,0,60,0.03,LOS,101.31,1.21,-82.30,-54.52,7.25,52.00,0,59,-89.66,53,-108.63,54,-109.64,65,-114.06,52,-114.80,66,-118.72,3827.28,5900.00,1.50,0,23,0.06,NLOS,117.98,-7.01,-90.75,-62.97,11.03,28.05,0,29,-103.54,24,-111.40,30,-111.78,18,-113.16,22,-113.82,17,-116.61,6000.00,6413.27,1.50,3,43,0.08,NLOS,114.94,-6.53,-88.20,-60.41,17.20,36.73,0,50,-108.26,44,-111.46,49,-112.97,56,-115.41,57,-117.80,55,-120.85,4800.00,3840.42,1.50,1,34,0.05,LOS,90.96,1.52,-72.26,-44.48,28.90,50.53,0,27,-102.67,26,-103.67,40,-108.47,29,-111.86,33,-112.68,36,-116.98
254,7200.00,4802.51,1.50,1,54,0.10,NLOS,112.71,-5.00,-87.49,-59.71,14.31,33.51,0,48,-104.65,61,-106.07,49,-112.55,62,-114.81,55,-116.80,60,-116.90,7893.89,3500.00,1.50,0,60,0.03,LOS,101.24,-2.91,-78.11,-50.33,-1.03,52.00,0,59,-77.09,53,-105.23,58,-108.37,52,-112.73,45,-119.74,47,-120.03,3835.07,5900.00,1.50,0,23,0.06,NLOS,118.37,-7.01,-91.14,-63.36,10.54,28.05,0,29,-103.40,24,-111.45,30,-111.61,18,-113.21,22,-113.87,17,-116.72,6000.00,6403.07,1.50,3,43,0.08,NLOS,114.69,-6.53,-87.94,-60.16,17.55,36.73,0,50,-108.42,44,-111.66,49,-112.80,56,-115.40,57,-117.86,55,-120.78,4800.00,3854.46,1.50,1,34,0.06,LOS,90.39,-3.15,-67.03,-39.25,36.68,50.53,0,33,-105.02,21,-112.60,40,-113.63,27,-114.74,47,-115.07,28,-117.62
255,7200.00,4811.82,1.50,1,54,0.09,NLOS,113.34,-5.00,-88.12,-60.33,13.64,33.51,0,48,-104.60,61,-106.02,49,-112.45,62,-114.72,55,-116.55,60,-117.00,7908.33,3500.00,1.50,0,60,0.03,LOS,101.18,-2.91,-78.05,-50.27,-1.35,52.00,0,59,-76.71,53,-105.58,58,-108.35,52,-112.92,45,-119.84,47,-120.17,3842.86,5900.00,1.50,0,23,0.06,NLOS,118.76,-7.01,-91.53,-63.74,10.05,28.05,0,29,-103.26,30,-111.44,24,-111.51,18,-113.26,22,-113.92,17,-116.83,6000.00,6392.87,1.50,3,43,0.08,NLOS,114.46,-6.53,-87.71,-59.93,17.88,36.73,0,50,-108.58,44,-111.87,49,-112.62,56,-115.39,57,-117.92,55,-120.71,4800.00,3868.49,1.50,1,34,0.06,LOS,89.82,-3.15,-66.45,-38.67,37.52,50.53,0,33,-105.38,21,-112.56,40,-113.67,27,-114.85,47,-115.05,28,-117.41
256,7200.00,4821.13,1.50,1,54,0.08,NLOS,113.94,-6.95,-86.77,-58.99,18.73,33.51,0,55,-108.91,48,-110.41,61,-113.66,56,-115.01,46,-118.47,47,-120.25,7922.77,3500.00,1.50,0,59,0.09,NLOS,112.98,-3.95,-88.81,-61.02,3.63,52.00,1,60,-92.49,65,-116.18,53,-118.75,58,-119.30,46,-119.50,66,-120.41,3850.65,5900.00,1.50,0,23,0.05,NLOS,119.13,-5.99,-92.93,-65.14,8.82,28.05,0,30,-102.67,25,-111.46,29,-112.05,24,-116.11,15,-116.88,16,-117.24,6000.00,6382.67,1.50,3,43,0.08,NLOS,114.24,-6.16,-87.87,-60.08,14.25,36.73,0,50,-104.56,44,-109.02,49,-112.08,37,-113.29,51,-115.14,42,-117.93,4800.00,3882.53,1.50,1,34,0.06,LOS,89.23,-10.95,-58.06,-30.28,41.45,50.53,0,33,-102.86,28,-105.97,40,-107.70,41,-111.39,27,-111.99,35,-114.25
257,7200.00,4830.43,1.50,1,54,0.08,NLOS,114.53,-6.95,-87.36,-59.58,18.01,33.51,0,55,-108.65,48,-110.36,61,-113.62,56,-114.90,46,-118.56,47,-120.36,7937.22,3500.00,1.50,0,59,0.10,NLOS,112.69,-3.95,-88.52,-60.74,3.88,52.00,0,60,-92.45,65,-116.00,53,-119.08,58,-119.29,46,-119.66,66,-120.13,3858.45,5900.00,1.50,0,23,0.05,NLOS,119.50,-5.99,-93.29,-65.51,8.31,28.05,0,30,-102.50,25,-111.48,29,-111.91,24,-116.16,15,-116.93,16,-117.34,6000.00,6372.46,1.50,3,43,0.08,NLOS,114.04,-6.16,-87.67,-59.89,14.56,36.73,0,50,-104.72,44,-109.22,49,-111.91,37,-113.34,51,-115.26,42,-117.76,4800.00,3896.57,1.50,1,34,0.06,LOS,88.87,-10.95,-57.70,-29.92,41.91,50.53,0,33,-103.21,28,-105.75,40,-107.75,41,-111.27,27,-112.12,35,-114.04
258,7200.00,4839.74,1.50,1,54,0.08,NLOS,115.09,-6.95,-87.92,-60.14,17.30,33.51,0,55,-108.39,48,-110.31,61,-113.58,56,-114.80,46,-118.64,63,-120.44,7951.66,3500.00,1.50,0,60,0.03,LOS,101.05,0.31,-81.15,-53.37,13.16,52.00,1,59,-94.69,65,-104.96,53,-105.93,52,-113.25,54,-116.58,66,-116.71,3866.24,5900.00,1.50,0,23,0.05,NLOS,119.86,-5.99,-93.65,-65.87,7.81,28.05,0,30,-102.34,25,-111.50,29,-111.77,24,-116.22,15,-116.98,16,-117.44,6000.00,6362.26,1.50,3,43,0.09,NLOS,113.87,-6.16,-87.49,-59.71,14.85,36.73,0,50,-104.88,44,-109.42,49,-111.74,37,-113.40,51,-115.38,42,-117.59,4810.60,3900.00,1.50,0,34,0.07,LOS,88.58,-2.72,-65.64,-37.86,41.71,50.53,0,27,-110.64,47,-112.80,33,-115.69,26,-115.70,40,-116.25,21,-116.34
259,7200.00,4849.05,1.50,1,54,0.07,NLOS,115.64,6.93,-102.35,-74.57,-2.04,33.51,0,48,-101.89,62,-108.63,61,-109.28,55,-109.55,49,-112.99,60,-115.05,7966.11,3500.00,1.50,0,60,0.03,LOS,101.03,0.31,-81.12,-53.34,13.04,52.00,0,59,-94.51,65,-104.77,53,-106.25,52,-113.44,66,-116.42,54,-116.69,3874.03,5900.00,1.50,0,23,0.05,NLOS,120.21,-5.99,-94.01,-66.23,7.31,28.05,0,30,-102.17,25,-111.51,29,-111.63,24,-116.28,15,-117.03,16,-117.54,6000.00,6352.06,1.50,3,43,0.09,NLOS,113.72,-2.81,-90.68,-62.90,9.70,36.73,0,44,-101.75,42,-107.82,57,-111.28,56,-112.13,49,-112.81,30,-115.49,4824.64,3900.00,1.50,0,34,0.07,LOS,88.30,-2.72,-65.37,-37.59,42.09,50.53,0,27,-111.02,47,-112.66,33,-115.58,26,-115.80,40,-116.01,21,-116.51
260,7200.00,4858.36,1.50,1,54,0.07,NLOS,116.17,6.93,-102.88,-75.10,-2.64,33.51,0,48,-101.85,62,-108.53,61,-109.25,55,-109.28,49,-112.89,60,-115.15,7980.55,3500.00,1.50,0,60,0.03,LOS,101.01,5.08,-85.87,-58.09,3.90,52.00,0,59,-89.95,66,-104.18,65,-108.44,53,-117.62,40,-118.10,52,-118.59,3881.83,5900.00,1.50,0,23,0.05,NLOS,120.56,-2.46,-97.88,-70.10,-0.29,28.05,0,30,-99.47,24,-103.20,29,-109.89,36,-110.68,35,-117.14,25,-117.69,6000.00,6341.85,1.50,3,43,0.09,NLOS,113.59,-2.81,-90.56,-62.78,9.92,36.73,0,44,-101.94,42,-107.64,57,-111.35,56,-112.13,49,-112.64,30,-115.49,4838.68,3900.00,1.50,0,34,0.07,LOS,88.03,0.70,-68.52,-40.74,33.36,50.53,0,33,-103.52,40,-108.51,21,-114.98,27,-115.68,39,-115.97,26,-116.62
261,7200.00,4867.67,1.50,1,54,0.07,NLOS,116.69,6.93,-103.40,-75.62,-3.22,33.51,0,48,-101.80,62,-108.43,55,-109.00,61,-109.21,49,-112.78,60,-115.25,7994.99,3500.00,1.50,0,60,0.03,LOS,101.00,5.08,-85.86,-58.08,3.85,52.00,0,59,-89.90,66,-103.88,65,-108.26,53,-117.93,40,-118.21,52,-118.77,3889.62,5900.00,1.50,0,23,0.05,NLOS,120.90,-2.46,-98.22,-70.43,-0.72,28.05,0,30,-99.31,24,-103.26,29,-109.75,36,-110.57,35,-117.06,25,-117.70,6000.00,6331.65,1.50,3,43,0.09,NLOS,113.49,-2.81,-90.46,-62.67,10.12,36.73,0,44,-102.14,42,-107.47,57,-111.41,56,-112.12,49,-112.47,30,-115.49,4852.71,3900.00,1.50,0,34,0.08,LOS,87.77,0.70,-68.26,-40.48,33.53,50.53,0,33,-103.43,40,-108.26,21,-115.15,39,-115.86,27,-116.04,26,-116.71
262,7200.00,4876.97,1.50,1,54,0.06,NLOS,117.19,6.77,-103.73,-75.95,0.37,33.51,0,55,-108.42,61,-109.55,48,-110.60,49,-114.78,56,-116.21,42,-116.42,7990.56,3500.00,1.50,2,60,0.03,LOS,101.00,5.08,-85.86,-58.08,3.86,52.00,0,59,-89.91,66,-103.97,65,-108.31,53,-117.83,40,-118.18,52,-118.72,3897.41,5900.00,1.50,0,23,0.05,NLOS,121.23,-2.46,-98.55,-70.77,-1.16,28.05,0,30,-99.14,24,-103.33,29,-109.61,36,-110.45,35,-116.99,25,-117.72,6000.00,6321.45,1.50,3,43,0.09,NLOS,113.41,1.16,-94.35,-66.57,6.31,36.73,0,50,-101.89,44,-111.81,42,-111.92,49,-112.95,48,-113.01,37,-116.70,4866.75,3900.00,1.50,0,34,0.08,LOS,87.52,1.47,-68.77,-40.99,34.54,50.53,0,27,-105.79,21,-108.02,26,-108.51,33,-108.56,20,-113.07,40,-116.33
263,7200.00,4886.28,1.50,1,54,0.06,NLOS,117.67,6.77,-104.22,-76.44,-0.22,33.51,0,55,-108.14,61,-109.52,48,-110.57,49,-114.67,56,-116.10,42,-116.38,7976.12,3500.00,1.50,2,60,0.03,LOS,101.01,-4.24,-76.56,-48.78,23.67,52.00,0,59,-101.60,53,-108.46,66,-111.50,58,-111.80,54,-114.72,52,-117.37,3905.20,5900.00,1.50,0,23,0.05,NLOS,121.56,-2.46,-98.87,-71.09,-1.58,28.05,0,30,-98.98,24,-103.39,29,-109.48,36,-110.33,35,-116.92,37,-117.70,6000.00,6311.24,1.50,3,43,0.09,NLOS,113.37,1.16,-94.30,-66.52,6.48,36.73,0,50,-102.06,42,-111.74,44,-111.99,49,-112.77,48,-112.89,37,-116.76,4880.79,3900.00,1.50,0,34,0.08,LOS,87.28,1.47,-68.54,-40.75,34.93,50.53,0,27,-106.14,21,-108.19,33,-108.49,26,-108.61,20,-113.22,40,-116.07
264,7200.00,4895.59,1.50,1,54,0.06,NLOS,118.15,6.77,-104.70,-76.91,-0.82,33.51,0,55,-107.85,61,-109.49,48,-110.53,49,-114.57,56,-115.99,42,-116.34,7961.68,3500.00,1.50,2,60,0.03,LOS,101.03,-4.24,-76.58,-48.79,23.72,52.00,0,59,-101.73,53,-108.15,66,-111.80,58,-111.80,54,-114.62,52,-117.18,3913.00,5900.00,1.50,0,30,0.03,NLOS,125.79,-11.30,-94.28,-66.49,0.80,28.05,1,29,-96.21,23,-102.07,24,-111.60,10,-111.85,16,-113.26,25,-115.05,6000.00,6301.04,1.50,3,43,0.09,NLOS,113.35,1.16,-94.29,-66.50,6.61,36.73,0,50,-102.23,42,-111.56,44,-112.18,49,-112.60,48,-112.78,37,-116.82,4894.83,3900.00,1.50,0,34,0.09,LOS,87.06,1.52,-68.37,-40.58,34.94,50.53,0,27,-106.59,33,-110.38,40,-111.50,41,-113.83,28,-114.51,13,-118.80
265,7204.90,4900.00,1.50,0,54,0.06,NLOS,118.33,-3.69,-94.43,-66.65,11.03,33.51,0,55,-108.77,48,-111.62,47,-112.35,67,-120.27,50,-120.57,68,-120.95,7947.23,3500.00,1.50,2,60,0.03,LOS,101.06,-2.32,-78.52,-50.74,15.89,52.00,0,59,-94.64,53,-109.22,58,-112.44,66,-114.60,61,-116.72,65,-116.92,3920.79,5900.00,1.50,0,30,0.04,NLOS,125.63,-11.30,-94.11,-66.33,0.92,28.05,0,29,-96.08,23,-102.39,24,-111.67,10,-111.92,16,-113.36,25,-115.06,5990.84,6300.00,1.50,2,43,0.09,NLOS,112.72,8.44,-100.94,-73.16,0.24,36.73,0,50,-102.33,36,-110.80,49,-115.29,31,-115.49,44,-115.57,41,-115.87,4908.86,3900.00,1.50,0,34,0.09,LOS,86.86,1.52,-68.16,-40.38,35.24,50.53,0,27,-106.92,33,-110.33,40,-111.23,41,-113.65,28,-114.69,13,-118.89
266,7214.21,4900.00,1.50,0,54,0.06,NLOS,118.28,-3.69,-94.37,-66.59,11.14,33.51,0,55,-108.75,48,-111.83,47,-112.46,67,-120.17,50,-120.60,68,-120.85,7932.79,3500.00,1.50,2,60,0.03,LOS,101.10,-2.32,-78.56,-50.77,16.09,52.00,0,59,-94.90,53,-108.90,58,-112.45,66,-114.89,61,-116.73,65,-117.10,3928.58,5900.00,1.50,0,30,0.04,NLOS,125.47,-11.30,-93.95,-66.17,1.03,28.05,0,29,-95.95,23,-102.70,24,-111.73,10,-111.99,16,-113.45,25,-115.08,5980.64,6300.00,1.50,2,43,0.10,NLOS,111.99,8.44,-100.21,-72.43,1.11,36.73,0,50,-102.53,36,-110.66,31,-115.41,49,-115.48,44,-115.52,41,-115.86,4922.90,3900.00,1.50,0,34,0.09,LOS,86.68,-0.22,-66.24,-38.46,35.17,50.53,0,33,-105.57,27,-106.24,41,-108.84,35,-115.84,39,-116.01,28,-116.03
267,7223.51,4900.00,1.50,0,54,0.06,NLOS,118.23,-3.69,-94.33,-66.55,11.24,33.51,0,55,-108.73,48,-112.05,47,-112.56,67,-120.08,50,-120.63,68,-120.76,7918.34,3500.00,1.50,2,60,0.03,LOS,101.14,1.22,-82.14,-54.36,18.37,52.00,0,59,-101.32,54,-111.99,53,-113.66,52,-114.55,66,-116.34,67,-117.92,3936.38,5900.00,1.50,0,30,0.04,NLOS,125.31,-11.30,-93.79,-66.01,1.14,28.05,0,29,-95.82,23,-103.00,24,-111.80,10,-112.06,16,-113.55,25,-115.10,5970.43,6300.00,1.50,2,43,0.11,NLOS,111.23,8.44,-99.45,-71.67,2.00,36.73,0,50,-102.73,36,-110.51,31,-115.33,44,-115.47,49,-115.68,41,-115.84,4936.94,3900.00,1.50,0,34,0.09,LOS,86.52,-0.22,-66.09,-38.31,35.37,50.53,0,33,-105.53,27,-106.56,41,-108.66,35,-115.83,39,-115.90,28,-116.20
268,7232.82,4900.00,1.50,0,54,0.06,NLOS,118.20,-2.04,-95.95,-68.17,2.66,33.51,0,61,-101.97,48,-103.00,47,-108.04,55,-111.94,53,-118.36,49,-120.14,7903.90,3500.00,1.50,2,60,0.03,LOS,101.20,1.22,-82.20,-54.41,18.59,52.00,0,59,-101.67,54,-111.89,53,-113.32,52,-114.37,66,-116.62,67,-118.03,3944.17,5900.00,1.50,0,30,0.04,NLOS,125.15,-2.56,-102.37,-74.59,3.39,28.05,0,23,-107.16,17,-109.70,16,-110.05,29,-113.72,25,-114.86,10,-115.72,5960.23,6300.00,1.50,2,43,0.12,NLOS,110.44,-2.18,-88.04,-60.25,20.01,36.73,0,36,-111.76,37,-114.33,51,-115.98,49,-117.24,50,-118.45,38,-119.36,4950.97,3900.00,1.50,0,34,0.10,LOS,86.39,3.16,-69.33,-41.55,30.67,50.53,0,33,-103.58,27,-103.93,28,-110.94,41,-114.76,23,-115.12,40,-116.48
269,7242.13,4900.00,1.50,0,54,0.06,NLOS,118.19,-2.04,-95.93,-68.15,2.67,33.51,0,61,-101.77,48,-103.21,47,-108.14,55,-111.94,53,-118.35,49,-120.22,7889.46,3500.00,1.50,2,60,0.03,LOS,101.26,-7.29,-73.75,-45.97,25.01,52.00,0,53,-99.94,59,-105.69,52,-108.19,46,-112.09,65,-112.33,66,-115.45,3951.96,5900.00,1.50,0,30,0.04,NLOS,124.99,-2.56,-102.21,-74.43,3.73,28.05,0,23,-107.45,17,-109.79,16,-110.14,29,-113.59,25,-114.88,10,-115.79,5950.03,6300.00,1.50,2,43,0.13,NLOS,109.60,-2.18,-87.20,-59.42,20.78,36.73,0,36,-111.61,37,-114.18,51,-116.03,49,-117.43,50,-118.65,38,-119.29,4965.01,3900.00,1.50,0,34,0.10,LOS,86.29,3.16,-69.23,-41.45,30.88,50.53,0,33,-103.55,27,-104.24,28,-111.12,41,-114.58,23,-115.18,40,-116.19
270,7251.44,4900.00,1.50,0,54,0.06,NLOS,118.18,-2.04,-95.93,-68.15,2.65,33.51,0,61,-101.56,48,-103.42,47,-108.24,55,-111.94,53,-118.35,49,-120.30,7875.01,3500.00,1.50,2,60,0.03,LOS,101.33,-7.29,-73.82,-46.04,24.76,52.00,0,53,-99.59,59,-106.11,52,-108.01,46,-111.92,65,-112.51,66,-115.71,3959.76,5900.00,1.50,0,30,0.04,NLOS,124.83,-2.56,-102.06,-74.28,4.07,28.05,0,23,-107.74,17,-109.89,16,-110.24,29,-113.47,25,-114.90,10,-115.86,5939.82,6300.00,1.50,2,43,0.14,NLOS,108.73,-2.18,-86.33,-58.54,21.59,36.73,0,36,-111.46,37,-114.03,51,-116.08,49,-117.63,50,-118.84,38,-119.23,4979.05,3900.00,1.50,0,34,0.10,LOS,86.23,-3.40,-62.61,-34.83,37.34,50.53,0,33,-100.64,27,-112.07,35,-114.64,28,-117.69,41,-117.76,26,-118.28
271,7260.75,4900.00,1.50,0,54,0.06,NLOS,118.19,-2.37,-95.60,-67.82,7.33,33.51,0,55,-106.58,61,-109.17,60,-109.71,62,-111.28,48,-114.16,56,-114.26,7860.57,3500.00,1.50,2,60,0.03,LOS,101.41,-4.77,-76.42,-48.64,19.33,52.00,0,59,-95.89,46,-112.79,53,-113.88,54,-115.07,65,-118.43,62,-118.69,3967.55,5900.00,1.50,0,30,0.04,NLOS,124.67,-2.56,-101.90,-74.12,4.39,28.05,0,23,-108.02,17,-109.99,16,-110.33,29,-113.34,25,-114.92,10,-115.93,5929.62,6300.00,1.50,2,43,0.15,NLOS,107.81,2.71,-90.29,-62.51,14.23,36.73,0,49,-106.59,50,-112.19,36,-116.50,37,-116.81,44,-117.26,31,-119.23,4993.08,3900.00,1.50,0,34,0.10,LOS,86.19,-3.40,-62.58,-34.80,37.38,50.53,0,33,-100.63,27,-112.37,35,-114.64,41,-117.59,28,-117.87,26,-118.38
272,7270.05,4900.00,1.50,0,54,0.06,NLOS,118.21,-2.37,-95.62,-67.84,7.25,33.51,0,55,-106.59,61,-108.96,60,-109.61,62,-111.20,56,-114.26,48,-114.36,7846.12,3500.00,1.50,2,60,0.03,LOS,101.50,-4.77,-76.51,-48.73,19.69,52.00,0,59,-96.37,46,-112.61,53,-113.52,54,-114.97,65,-118.61,62,-118.69,3975.34,5900.00,1.50,0,29,0.03,NLOS,126.41,-6.73,-99.47,-71.69,5.74,28.05,1,30,-106.69,36,-112.95,23,-116.97,24,-117.29,10,-121.12,17,-121.44,5919.42,6300.00,1.50,2,43,0.17,NLOS,106.83,2.71,-89.32,-61.54,15.34,36.73,0,49,-106.78,50,-112.38,36,-116.35,37,-116.65,44,-117.22,31,-119.15,5000.00,3900.00,1.50,2,34,0.10,LOS,86.19,-3.40,-62.58,-34.79,37.39,0.00,0,33,-100.63,27,-112.52,35,-114.64,41,-117.50,28,-117.96,26,-118.44
273,7279.36,4900.00,1.50,0,54,0.06,NLOS,118.25,-2.37,-95.65,-67.87,7.16,33.51,0,55,-106.60,61,-108.74,60,-109.51,62,-111.12,56,-114.26,48,-114.56,7831.68,3500.00,1.50,2,60,0.03,LOS,101.59,-8.76,-72.61,-44.83,27.66,52.00,0,59,-103.08,58,-103.77,53,-103.87,66,-117.79,61,-119.19,69,-120.91,3983.13,5900.00,1.50,0,29,0.03,NLOS,126.29,-6.73,-99.35,-71.56,5.75,28.05,0,30,-106.54,36,-112.82,23,-117.24,24,-117.36,10,-121.19,17,-121.54,5909.22,6300.00,1.50,2,43,0.18,NLOS,105.80,2.71,-88.29,-60.51,16.50,36.73,0,49,-106.97,50,-112.57,36,-116.19,37,-116.50,44,-117.18,31,-119.07,5000.00,3900.00,1.50,2,34,0.10,LOS,86.19,-3.40,-62.58,-34.79,37.39,0.00,0,33,-100.63,27,-112.52,35,-114.64,41,-117.50,28,-117.96,26,-118.44
